web-scraper-order,web-scraper-start-url,start_page_link,start_page_link-href,city_selector,city_selector-href,page_city_selector,page_city_selector-href,hotelLinkHrefName,hotelLinkHref
"1577491577-24009","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","5","https://www.tripadvisor.ca/Hotels-g153339-oa80-Canada-Hotels.html#LEAF_GEO_LIST","#82Graham Island Hotels(44)","https://www.tripadvisor.ca/Hotels-g941453-Graham_Island_Haida_Gwaii_Queen_Charlotte_Islands_British_Columbia-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g941453-oa30-Graham_Island_Haida_Gwaii_Queen_Charlotte_Islands_British_Columbia-Hotels.html#BODYCON","Serenity Now! Bed and Breakfast","https://www.tripadvisor.ca/Hotel_Review-g499152-d6867465-Reviews-Serenity_Now_Bed_and_Breakfast-Tlell_Graham_Island_Haida_Gwaii_Queen_Charlotte_Islands.html"
"1577491729-24369","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","4","https://www.tripadvisor.ca/Hotels-g153339-oa60-Canada-Hotels.html#LEAF_GEO_LIST","#69Perce Hotels(45)","https://www.tripadvisor.ca/Hotels-g182144-Perce_Gaspesie_Region_Quebec-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g182144-oa30-Perce_Gaspesie_Region_Quebec-Hotels.html#BODYCON","Hotel Motel Fleur de Lys","https://www.tripadvisor.ca/Hotel_Review-g182144-d183633-Reviews-Hotel_Motel_Fleur_de_Lys-Perce_Gaspesie_Region_Quebec.html"
"1577491665-24208","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","4","https://www.tripadvisor.ca/Hotels-g153339-oa60-Canada-Hotels.html#LEAF_GEO_LIST","#75Sechelt Hotels(70)","https://www.tripadvisor.ca/Hotels-g499146-Sechelt_Sunshine_Coast_British_Columbia-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g499146-oa30-Sechelt_Sunshine_Coast_British_Columbia-Hotels.html#BODYCON","On the Inlet Bed & Breakfast","https://www.tripadvisor.ca/Hotel_Review-g499146-d295180-Reviews-On_the_Inlet_Bed_Breakfast-Sechelt_Sunshine_Coast_British_Columbia.html"
"1577491378-23749","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","5","https://www.tripadvisor.ca/Hotels-g153339-oa80-Canada-Hotels.html#LEAF_GEO_LIST","#92Tadoussac Hotels(36)","https://www.tripadvisor.ca/Hotels-g155036-Tadoussac_Quebec-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g155036-oa30-Tadoussac_Quebec-Hotels.html#BODYCON","Gite Gagnon","https://www.tripadvisor.ca/Hotel_Review-g155036-d3350421-Reviews-Gite_Gagnon-Tadoussac_Quebec.html"
"1577491888-24695","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","3","https://www.tripadvisor.ca/Hotels-g153339-oa40-Canada-Hotels.html#LEAF_GEO_LIST","#57Fernie Hotels(209)","https://www.tripadvisor.ca/Hotels-g182167-Fernie_Kootenay_Rockies_British_Columbia-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g182167-oa30-Fernie_Kootenay_Rockies_British_Columbia-Hotels.html#BODYCON","Timber Falls Condominiums","https://www.tripadvisor.ca/Hotel_Review-g182167-d534729-Reviews-Timber_Falls_Condominiums-Fernie_Kootenay_Rockies_British_Columbia.html"
"1577491136-23407","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","6","https://www.tripadvisor.ca/Hotels-g153339-oa100-Canada-Hotels.html#LEAF_GEO_LIST","#109Summerside Hotels(38)","https://www.tripadvisor.ca/Hotels-g155024-Summerside_Prince_Edward_Island-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g155024-oa30-Summerside_Prince_Edward_Island-Hotels.html#BODYCON","WillowGreen Farm","https://www.tripadvisor.ca/Hotel_Review-g155024-d1557274-Reviews-WillowGreen_Farm-Summerside_Prince_Edward_Island.html"
"1577491675-24238","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","4","https://www.tripadvisor.ca/Hotels-g153339-oa60-Canada-Hotels.html#LEAF_GEO_LIST","#74Trois-Rivieres Hotels(52)","https://www.tripadvisor.ca/Hotels-g155037-Trois_Rivieres_Quebec-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g155037-oa30-Trois_Rivieres_Quebec-Hotels.html#BODYCON","La Maison du Notaire","https://www.tripadvisor.ca/Hotel_Review-g155037-d2283864-Reviews-La_Maison_du_Notaire-Trois_Rivieres_Quebec.html"
"1577491127-23379","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","6","https://www.tripadvisor.ca/Hotels-g153339-oa100-Canada-Hotels.html#LEAF_GEO_LIST","#110Sherbrooke Hotels(34)","https://www.tripadvisor.ca/Hotels-g155035-Sherbrooke_Quebec-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g155035-oa30-Sherbrooke_Quebec-Hotels.html#BODYCON","Camping Lac Magog","https://www.tripadvisor.ca/Hotel_Review-g155035-d10467550-Reviews-Camping_Lac_Magog-Sherbrooke_Quebec.html"
"1577491013-23171","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","6","https://www.tripadvisor.ca/Hotels-g153339-oa100-Canada-Hotels.html#LEAF_GEO_LIST","#120Nelson Hotels(66)","https://www.tripadvisor.ca/Hotels-g181780-Nelson_Kootenay_Rockies_British_Columbia-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g181780-oa30-Nelson_Kootenay_Rockies_British_Columbia-Hotels.html#BODYCON","Simply Be & B","https://www.tripadvisor.ca/Hotel_Review-g181780-d1487976-Reviews-Simply_Be_B-Nelson_Kootenay_Rockies_British_Columbia.html"
"1577491395-23787","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","5","https://www.tripadvisor.ca/Hotels-g153339-oa80-Canada-Hotels.html#LEAF_GEO_LIST","#91Shawinigan Hotels(40)","https://www.tripadvisor.ca/Hotels-g155034-Shawinigan_Quebec-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g155034-oa30-Shawinigan_Quebec-Hotels.html#BODYCON","Chalet Bo-Kit","https://www.tripadvisor.ca/Hotel_Review-g155034-d16690868-Reviews-Chalet_Bo_Kit-Shawinigan_Quebec.html"
"1577491506-23914","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","5","https://www.tripadvisor.ca/Hotels-g153339-oa80-Canada-Hotels.html#LEAF_GEO_LIST","#85Oliver Hotels(40)","https://www.tripadvisor.ca/Hotels-g635702-Oliver_Okanagan_Valley_British_Columbia-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g635702-oa30-Oliver_Okanagan_Valley_British_Columbia-Hotels.html#BODYCON","A Golden Mile BnB","https://www.tripadvisor.ca/Hotel_Review-g635702-d10637756-Reviews-A_Golden_Mile_BnB-Oliver_Okanagan_Valley_British_Columbia.html"
"1577491395-23791","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","5","https://www.tripadvisor.ca/Hotels-g153339-oa80-Canada-Hotels.html#LEAF_GEO_LIST","#91Shawinigan Hotels(40)","https://www.tripadvisor.ca/Hotels-g155034-Shawinigan_Quebec-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g155034-oa30-Shawinigan_Quebec-Hotels.html#BODYCON","Auberge du Missionnaire","https://www.tripadvisor.ca/Hotel_Review-g155034-d14106636-Reviews-Auberge_du_Missionnaire-Shawinigan_Quebec.html"
"1577491044-23243","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","6","https://www.tripadvisor.ca/Hotels-g153339-oa100-Canada-Hotels.html#LEAF_GEO_LIST","#117Annapolis Royal Hotels(36)","https://www.tripadvisor.ca/Hotels-g154970-Annapolis_Royal_Southwest_Nova_Scotia_Nova_Scotia-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g154970-oa30-Annapolis_Royal_Southwest_Nova_Scotia_Nova_Scotia-Hotels.html#BODYCON","Tranquil Times B&B","https://www.tripadvisor.ca/Hotel_Review-g154970-d1849584-Reviews-Tranquil_Times_B_B-Annapolis_Royal_Southwest_Nova_Scotia_Nova_Scotia.html"
"1577492037-25164","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","3","https://www.tripadvisor.ca/Hotels-g153339-oa40-Canada-Hotels.html#LEAF_GEO_LIST","#43Wasaga Beach Hotels(89)","https://www.tripadvisor.ca/Hotels-g316030-Wasaga_Beach_Ontario-Hotels.html","3","https://www.tripadvisor.ca/Hotels-g316030-oa60-Wasaga_Beach_Ontario-Hotels.html#BODYCON","Riverfront Cottages","https://www.tripadvisor.ca/Hotel_Review-g316030-d3384298-Reviews-Riverfront_Cottages-Wasaga_Beach_Ontario.html"
"1577491258-23571","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","5","https://www.tripadvisor.ca/Hotels-g153339-oa80-Canada-Hotels.html#LEAF_GEO_LIST","#99Peterborough Hotels(40)","https://www.tripadvisor.ca/Hotels-g155008-Peterborough_Ontario-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g155008-oa30-Peterborough_Ontario-Hotels.html#BODYCON","Carriage Lane Bed & Breakfast","https://www.tripadvisor.ca/Hotel_Review-g155008-d1931993-Reviews-Carriage_Lane_Bed_Breakfast-Peterborough_Ontario.html"
"1577491976-24952","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","3","https://www.tripadvisor.ca/Hotels-g153339-oa40-Canada-Hotels.html#LEAF_GEO_LIST","#49Moncton Hotels(71)","https://www.tripadvisor.ca/Hotels-g154958-Moncton_New_Brunswick-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g154958-oa30-Moncton_New_Brunswick-Hotels.html#BODYCON","Magnetic Hill Bed and Breakfast","https://www.tripadvisor.ca/Hotel_Review-g154958-d1534902-Reviews-Magnetic_Hill_Bed_and_Breakfast-Moncton_New_Brunswick.html"
"1577491316-23660","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","5","https://www.tripadvisor.ca/Hotels-g153339-oa80-Canada-Hotels.html#LEAF_GEO_LIST","#95Blue Mountains Hotels(224)","https://www.tripadvisor.ca/Hotels-g1022639-Blue_Mountains_Grey_County_Ontario-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g1022639-oa30-Blue_Mountains_Grey_County_Ontario-Hotels.html#BODYCON","Weider Lodge - Village Suites by Blue Mountain Resort","https://www.tripadvisor.ca/Hotel_Review-g1022639-d504412-Reviews-Weider_Lodge_Village_Suites_by_Blue_Mountain_Resort-Blue_Mountains_Grey_County_Ontario.html"
"1577491967-24917","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","3","https://www.tripadvisor.ca/Hotels-g153339-oa40-Canada-Hotels.html#LEAF_GEO_LIST","#50London Hotels(69)","https://www.tripadvisor.ca/Hotels-g154995-London_Ontario-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g154995-oa30-London_Ontario-Hotels.html#BODYCON","Wander Inn and Hostel","https://www.tripadvisor.ca/Hotel_Review-g154995-d17462654-Reviews-Wander_Inn_and_Hostel-London_Ontario.html"
"1577491871-24659","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","3","https://www.tripadvisor.ca/Hotels-g153339-oa40-Canada-Hotels.html#LEAF_GEO_LIST","#58Regina Hotels(54)","https://www.tripadvisor.ca/Hotels-g155042-Regina_Saskatchewan-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g155042-oa30-Regina_Saskatchewan-Hotels.html#BODYCON","Econo Lodge","https://www.tripadvisor.ca/Hotel_Review-g155042-d1164365-Reviews-Econo_Lodge-Regina_Saskatchewan.html"
"1577492006-25071","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","3","https://www.tripadvisor.ca/Hotels-g153339-oa40-Canada-Hotels.html#LEAF_GEO_LIST","#46Revelstoke Hotels(90)","https://www.tripadvisor.ca/Hotels-g181775-Revelstoke_Kootenay_Rockies_British_Columbia-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g181775-oa30-Revelstoke_Kootenay_Rockies_British_Columbia-Hotels.html#BODYCON","Powder Pillow Bed & Breakfast","https://www.tripadvisor.ca/Hotel_Review-g181775-d1639197-Reviews-Powder_Pillow_Bed_Breakfast-Revelstoke_Kootenay_Rockies_British_Columbia.html"
"1577491117-23370","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","6","https://www.tripadvisor.ca/Hotels-g153339-oa100-Canada-Hotels.html#LEAF_GEO_LIST","#111Markham Hotels(46)","https://www.tripadvisor.ca/Hotels-g181720-Markham_Ontario-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g181720-oa30-Markham_Ontario-Hotels.html#BODYCON","Markham HomeStay.Qn B","https://www.tripadvisor.ca/Hotel_Review-g181720-d17662428-Reviews-Markham_HomeStay_Qn_B-Markham_Ontario.html"
"1577491145-23417","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","6","https://www.tripadvisor.ca/Hotels-g153339-oa100-Canada-Hotels.html#LEAF_GEO_LIST","#108Digby Hotels(46)","https://www.tripadvisor.ca/Hotels-g154975-Digby_Southwest_Nova_Scotia_Nova_Scotia-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g154975-oa30-Digby_Southwest_Nova_Scotia_Nova_Scotia-Hotels.html#BODYCON","Graham's Cottage Retreat","https://www.tripadvisor.ca/Hotel_Review-g154975-d1126239-Reviews-Graham_s_Cottage_Retreat-Digby_Southwest_Nova_Scotia_Nova_Scotia.html"
"1577492040-25194","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","3","https://www.tripadvisor.ca/Hotels-g153339-oa40-Canada-Hotels.html#LEAF_GEO_LIST","#43Wasaga Beach Hotels(89)","https://www.tripadvisor.ca/Hotels-g316030-Wasaga_Beach_Ontario-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g316030-oa30-Wasaga_Beach_Ontario-Hotels.html#BODYCON","McFadden Cottages","https://www.tripadvisor.ca/Hotel_Review-g316030-d10666104-Reviews-McFadden_Cottages-Wasaga_Beach_Ontario.html"
"1577492037-25162","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","3","https://www.tripadvisor.ca/Hotels-g153339-oa40-Canada-Hotels.html#LEAF_GEO_LIST","#43Wasaga Beach Hotels(89)","https://www.tripadvisor.ca/Hotels-g316030-Wasaga_Beach_Ontario-Hotels.html","3","https://www.tripadvisor.ca/Hotels-g316030-oa60-Wasaga_Beach_Ontario-Hotels.html#BODYCON","Wasaga River Resort Inc","https://www.tripadvisor.ca/Hotel_Review-g316030-d1940870-Reviews-Wasaga_River_Resort_Inc-Wasaga_Beach_Ontario.html"
"1577491506-23937","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","5","https://www.tripadvisor.ca/Hotels-g153339-oa80-Canada-Hotels.html#LEAF_GEO_LIST","#85Oliver Hotels(40)","https://www.tripadvisor.ca/Hotels-g635702-Oliver_Okanagan_Valley_British_Columbia-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g635702-oa30-Oliver_Okanagan_Valley_British_Columbia-Hotels.html#BODYCON","Global Village B & B","https://www.tripadvisor.ca/Hotel_Review-g635702-d7905740-Reviews-Global_Village_B_B-Oliver_Okanagan_Valley_British_Columbia.html"
"1577491082-23314","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","6","https://www.tripadvisor.ca/Hotels-g153339-oa100-Canada-Hotels.html#LEAF_GEO_LIST","#113Cavendish Hotels(44)","https://www.tripadvisor.ca/Hotels-g499311-Cavendish_Prince_Edward_Island-Hotels.html","3","https://www.tripadvisor.ca/Hotels-g499311-oa60-Cavendish_Prince_Edward_Island-Hotels.html#BODYCON","Swept Away Cottages","https://www.tripadvisor.ca/Hotel_Review-g499311-d754195-Reviews-Swept_Away_Cottages-Cavendish_Prince_Edward_Island.html"
"1577491913-24784","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","3","https://www.tripadvisor.ca/Hotels-g153339-oa40-Canada-Hotels.html#LEAF_GEO_LIST","#55Saguenay Hotels(59)","https://www.tripadvisor.ca/Hotels-g1144652-Saguenay_Saguenay_Lac_Saint_Jean_Region_Quebec-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g1144652-oa30-Saguenay_Saguenay_Lac_Saint_Jean_Region_Quebec-Hotels.html#BODYCON","Gite La Nymphe des Eaux","https://www.tripadvisor.ca/Hotel_Review-g1144652-d4590266-Reviews-Gite_La_Nymphe_des_Eaux-Saguenay_Saguenay_Lac_Saint_Jean_Region_Quebec.html"
"1577491881-24684","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","3","https://www.tripadvisor.ca/Hotels-g153339-oa40-Canada-Hotels.html#LEAF_GEO_LIST","#57Fernie Hotels(209)","https://www.tripadvisor.ca/Hotels-g182167-Fernie_Kootenay_Rockies_British_Columbia-Hotels.html","3","https://www.tripadvisor.ca/Hotels-g182167-oa60-Fernie_Kootenay_Rockies_British_Columbia-Hotels.html#BODYCON","Timberline Lodges by Fernie Lodging Company","https://www.tripadvisor.ca/Hotel_Review-g182167-d184371-Reviews-Timberline_Lodges_by_Fernie_Lodging_Company-Fernie_Kootenay_Rockies_British_Columbia.html"
"1577491593-24033","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","5","https://www.tripadvisor.ca/Hotels-g153339-oa80-Canada-Hotels.html#LEAF_GEO_LIST","#81North Bay Hotels(41)","https://www.tripadvisor.ca/Hotels-g155000-North_Bay_Northeastern_Ontario_Ontario-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g155000-oa30-North_Bay_Northeastern_Ontario_Ontario-Hotels.html#BODYCON","Holiday Plaza Motel","https://www.tripadvisor.ca/Hotel_Review-g155000-d1390608-Reviews-Holiday_Plaza_Motel-North_Bay_Northeastern_Ontario_Ontario.html"
"1577491522-23945","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","5","https://www.tripadvisor.ca/Hotels-g153339-oa80-Canada-Hotels.html#LEAF_GEO_LIST","#84Powell River Hotels(43)","https://www.tripadvisor.ca/Hotels-g184843-Powell_River_Sunshine_Coast_British_Columbia-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g184843-oa30-Powell_River_Sunshine_Coast_British_Columbia-Hotels.html#BODYCON","Ocean Point Bed & Breakfast","https://www.tripadvisor.ca/Hotel_Review-g184843-d593239-Reviews-Ocean_Point_Bed_Breakfast-Powell_River_Sunshine_Coast_British_Columbia.html"
"1577491136-23403","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","6","https://www.tripadvisor.ca/Hotels-g153339-oa100-Canada-Hotels.html#LEAF_GEO_LIST","#109Summerside Hotels(38)","https://www.tripadvisor.ca/Hotels-g155024-Summerside_Prince_Edward_Island-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g155024-oa30-Summerside_Prince_Edward_Island-Hotels.html#BODYCON","Baker's Lighthouse Motel","https://www.tripadvisor.ca/Hotel_Review-g155024-d6870801-Reviews-Baker_s_Lighthouse_Motel-Summerside_Prince_Edward_Island.html"
"1577491185-23473","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","6","https://www.tripadvisor.ca/Hotels-g153339-oa100-Canada-Hotels.html#LEAF_GEO_LIST","#104Twillingate Hotels(46)","https://www.tripadvisor.ca/Hotels-g580439-Twillingate_Newfoundland_Newfoundland_and_Labrador-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g580439-oa30-Twillingate_Newfoundland_Newfoundland_and_Labrador-Hotels.html#BODYCON","Kelsie's Inn - B & B","https://www.tripadvisor.ca/Hotel_Review-g580439-d622703-Reviews-Kelsie_s_Inn_B_B-Twillingate_Newfoundland_Newfoundland_and_Labrador.html"
"1577491258-23572","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","5","https://www.tripadvisor.ca/Hotels-g153339-oa80-Canada-Hotels.html#LEAF_GEO_LIST","#99Peterborough Hotels(40)","https://www.tripadvisor.ca/Hotels-g155008-Peterborough_Ontario-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g155008-oa30-Peterborough_Ontario-Hotels.html#BODYCON","Armour Road Studio B&B","https://www.tripadvisor.ca/Hotel_Review-g155008-d185906-Reviews-Armour_Road_Studio_B_B-Peterborough_Ontario.html"
"1577491258-23589","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","5","https://www.tripadvisor.ca/Hotels-g153339-oa80-Canada-Hotels.html#LEAF_GEO_LIST","#99Peterborough Hotels(40)","https://www.tripadvisor.ca/Hotels-g155008-Peterborough_Ontario-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g155008-oa30-Peterborough_Ontario-Hotels.html#BODYCON","Silver Leaf Cottages","https://www.tripadvisor.ca/Hotel_Review-g155008-d3332010-Reviews-Silver_Leaf_Cottages-Peterborough_Ontario.html"
"1577491053-23256","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","6","https://www.tripadvisor.ca/Hotels-g153339-oa100-Canada-Hotels.html#LEAF_GEO_LIST","#116White Rock Hotels(39)","https://www.tripadvisor.ca/Hotels-g154949-White_Rock_British_Columbia-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g154949-oa30-White_Rock_British_Columbia-Hotels.html#BODYCON","Casa Bella Bed and Breakfast","https://www.tripadvisor.ca/Hotel_Review-g154949-d295306-Reviews-Casa_Bella_Bed_and_Breakfast-White_Rock_British_Columbia.html"
"1577491995-25013","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","3","https://www.tripadvisor.ca/Hotels-g153339-oa40-Canada-Hotels.html#LEAF_GEO_LIST","#47Vernon Hotels(88)","https://www.tripadvisor.ca/Hotels-g154946-Vernon_Okanagan_Valley_British_Columbia-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g154946-oa30-Vernon_Okanagan_Valley_British_Columbia-Hotels.html#BODYCON","Veranda Guest House","https://www.tripadvisor.ca/Hotel_Review-g154946-d644772-Reviews-Veranda_Guest_House-Vernon_Okanagan_Valley_British_Columbia.html"
"1577491967-24924","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","3","https://www.tripadvisor.ca/Hotels-g153339-oa40-Canada-Hotels.html#LEAF_GEO_LIST","#50London Hotels(69)","https://www.tripadvisor.ca/Hotels-g154995-London_Ontario-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g154995-oa30-London_Ontario-Hotels.html#BODYCON","Western Summer Accommodations","https://www.tripadvisor.ca/Hotel_Review-g154995-d3357268-Reviews-Western_Summer_Accommodations-London_Ontario.html"
"1577491606-24065","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","4","https://www.tripadvisor.ca/Hotels-g153339-oa60-Canada-Hotels.html#LEAF_GEO_LIST","#80Gaspe Hotels(40)","https://www.tripadvisor.ca/Hotels-g494965-Gaspe_Gaspesie_Region_Quebec-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g494965-oa30-Gaspe_Gaspesie_Region_Quebec-Hotels.html#BODYCON","Hotel-Motel Le Pharillon","https://www.tripadvisor.ca/Hotel_Review-g494965-d676499-Reviews-Hotel_Motel_Le_Pharillon-Gaspe_Gaspesie_Region_Quebec.html"
"1577491166-23439","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","6","https://www.tripadvisor.ca/Hotels-g153339-oa100-Canada-Hotels.html#LEAF_GEO_LIST","#106Sainte-Adele Hotels(35)","https://www.tripadvisor.ca/Hotels-g182141-Sainte_Adele_Quebec-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g182141-oa30-Sainte_Adele_Quebec-Hotels.html#BODYCON","La Cedraie B&B","https://www.tripadvisor.ca/Hotel_Review-g182141-d183654-Reviews-La_Cedraie_B_B-Sainte_Adele_Quebec.html"
